Primary Wikipedia URL	title	langs	Link in English	Link in Finnish	Link in German	Link in Swedish	Link in Chinese	Link in French	Link in Spanish	Link in Arabic	Link in Hindi	Link in Italian	Link in Basque	Link in Catalan	Link in Czech
https://sv.wikipedia.org/wiki/Movimiento_Bolivariano_Revolucionario_200	Movimiento Bolivariano Revolucionario 200	ca,de,en,es,fr,sv,zh	https://en.wikipedia.org/wiki/Revolutionary_Bolivarian_Movement-200	X	https://de.wikipedia.org/wiki/Movimiento_Bolivariano_Revolucionario_200	https://sv.wikipedia.org/wiki/Movimiento_Bolivariano_Revolucionario_200	https://zh.wikipedia.org/wiki/%E9%9D%A9%E5%91%BD%E7%8E%BB%E5%88%A9%E7%93%A6%E5%B0%94%E8%BF%90%E5%8A%A8%E2%80%94200	https://fr.wikipedia.org/wiki/Mouvement_r%C3%A9volutionnaire_bolivarien_-_200	https://es.wikipedia.org/wiki/Movimiento_Bolivariano_Revolucionario_-_200	X	X	X	X	https://ca.wikipedia.org/wiki/Moviment_Bolivari%C3%A0_Revolucionari-200	X
https://zh.wikipedia.org/wiki/%E9%A9%AC%E5%B0%94%E7%BB%B4%E5%B0%94	马尔维尔	ca,de,en,es,eu,fr,it,sv,zh	https://en.wikipedia.org/wiki/Malville	X	https://de.wikipedia.org/wiki/Malville	https://sv.wikipedia.org/wiki/Malville	https://zh.wikipedia.org/wiki/%E9%A9%AC%E5%B0%94%E7%BB%B4%E5%B0%94	https://fr.wikipedia.org/wiki/Malville	https://es.wikipedia.org/wiki/Malville	X	X	https://it.wikipedia.org/wiki/Malville	https://eu.wikipedia.org/wiki/Malville	https://ca.wikipedia.org/wiki/Malville	X
https://fr.wikipedia.org/wiki/Dioumat%C3%A9n%C3%A9	Dioumaténé	en,es,fi,fr,it,zh	https://en.wikipedia.org/wiki/Dioumat%C3%A9n%C3%A9	https://fi.wikipedia.org/wiki/Dioumat%C3%A9n%C3%A9	X	X	https://zh.wikipedia.org/wiki/%E4%B9%85%E9%A6%AC%E6%B3%B0%E5%85%A7	https://fr.wikipedia.org/wiki/Dioumat%C3%A9n%C3%A9	https://es.wikipedia.org/wiki/Dioumat%C3%A9n%C3%A9	X	X	https://it.wikipedia.org/wiki/Dioumat%C3%A9n%C3%A9	X	X	X
https://fr.wikipedia.org/wiki/Manteo	Manteo	ar,ca,en,es,eu,fr,it,sv,zh	https://en.wikipedia.org/wiki/Manteo,_North_Carolina	X	X	https://sv.wikipedia.org/wiki/Manteo	https://zh.wikipedia.org/wiki/%E6%9B%BC%E8%92%82%E5%A5%A7_(%E5%8C%97%E5%8D%A1%E7%BE%85%E8%90%8A%E7%B4%8D%E5%B7%9E)	https://fr.wikipedia.org/wiki/Manteo	https://es.wikipedia.org/wiki/Manteo_(Carolina_del_Norte)	https://ar.wikipedia.org/wiki/%D9%85%D8%A7%D9%86%D8%AA%D9%8A%D9%88_(%D9%83%D8%A7%D8%B1%D9%88%D9%84%D8%A7%D9%8A%D9%86%D8%A7_%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D9%84%D9%8A%D8%A9)	X	https://it.wikipedia.org/wiki/Manteo	https://eu.wikipedia.org/wiki/Manteo_(Ipar_Carolina)	https://ca.wikipedia.org/wiki/Manteo	X
https://sv.wikipedia.org/wiki/Alvignac	Alvignac	ca,de,en,es,eu,fi,fr,it,sv,zh	https://en.wikipedia.org/wiki/Alvignac	https://fi.wikipedia.org/wiki/Alvignac	https://de.wikipedia.org/wiki/Alvignac	https://sv.wikipedia.org/wiki/Alvignac	https://zh.wikipedia.org/wiki/%E9%98%BF%E5%B0%94%E7%BB%B4%E5%B0%BC%E4%BA%9A%E5%85%8B	https://fr.wikipedia.org/wiki/Alvignac	https://es.wikipedia.org/wiki/Alvignac	X	X	https://it.wikipedia.org/wiki/Alvignac	https://eu.wikipedia.org/wiki/Albinhac_(Lot)	https://ca.wikipedia.org/wiki/Albinhac	X
https://zh.wikipedia.org/wiki/%E5%8B%92%E8%92%99%E6%B3%B0%E4%BC%8A	勒蒙泰伊	ca,de,en,es,eu,fr,it,sv,zh	https://en.wikipedia.org/wiki/Le_Monteil,_Haute-Loire	X	https://de.wikipedia.org/wiki/Le_Monteil_(Haute-Loire)	https://sv.wikipedia.org/wiki/Le_Monteil,_Haute-Loire	https://zh.wikipedia.org/wiki/%E5%8B%92%E8%92%99%E6%B3%B0%E4%BC%8A	https://fr.wikipedia.org/wiki/Le_Monteil_(Haute-Loire)	https://es.wikipedia.org/wiki/Le_Monteil_(Alto_Loira)	X	X	https://it.wikipedia.org/wiki/Le_Monteil_(Alta_Loira)	https://eu.wikipedia.org/wiki/Le_Monteil_(Loira_Garaia)	https://ca.wikipedia.org/wiki/Lo_Montelh_de_Velai	X
https://fr.wikipedia.org/wiki/Bee_Train	Bee Train	ar,ca,de,en,es,fr,it,zh	https://en.wikipedia.org/wiki/Bee_Train_Production	X	https://de.wikipedia.org/wiki/Bee_Train	X	https://zh.wikipedia.org/wiki/BEE_TRAIN	https://fr.wikipedia.org/wiki/Bee_Train	https://es.wikipedia.org/wiki/Bee_Train	https://ar.wikipedia.org/wiki/%D8%A8%D9%8A_%D8%AA%D8%B1%D8%A7%D9%8A%D9%86	X	https://it.wikipedia.org/wiki/Bee_Train	X	https://ca.wikipedia.org/wiki/Bee_Train	X
https://zh.wikipedia.org/wiki/%E7%93%A6%E5%B0%94%E5%BE%B7%E9%9F%A6%E5%8B%92	瓦尔德韦勒	de,en,es,eu,fr,it,sv,zh	https://en.wikipedia.org/wiki/Waldweiler	X	https://de.wikipedia.org/wiki/Waldweiler	https://sv.wikipedia.org/wiki/Waldweiler	https://zh.wikipedia.org/wiki/%E7%93%A6%E5%B0%94%E5%BE%B7%E9%9F%A6%E5%8B%92	https://fr.wikipedia.org/wiki/Waldweiler	https://es.wikipedia.org/wiki/Waldweiler	X	X	https://it.wikipedia.org/wiki/Waldweiler	https://eu.wikipedia.org/wiki/Waldweiler	X	X
https://zh.wikipedia.org/wiki/%E5%AE%B9%E5%85%8B%E9%87%8C	容克里	ca,de,en,es,eu,fr,it,sv,zh	https://en.wikipedia.org/wiki/Jonquery	X	https://de.wikipedia.org/wiki/Jonquery	https://sv.wikipedia.org/wiki/Jonquery	https://zh.wikipedia.org/wiki/%E5%AE%B9%E5%85%8B%E9%87%8C	https://fr.wikipedia.org/wiki/Jonquery	https://es.wikipedia.org/wiki/Jonquery	X	X	https://it.wikipedia.org/wiki/Jonquery	https://eu.wikipedia.org/wiki/Jonquery	https://ca.wikipedia.org/wiki/Jonquery	X
https://sv.wikipedia.org/wiki/Tuck_Everlasting	Tuck Everlasting	de,en,es,fr,it,sv	https://en.wikipedia.org/wiki/Tuck_Everlasting_(2002_film)	X	https://de.wikipedia.org/wiki/Bis_in_alle_Ewigkeit	https://sv.wikipedia.org/wiki/Tuck_Everlasting	X	https://fr.wikipedia.org/wiki/Immortels_(film)	https://es.wikipedia.org/wiki/Tuck_Everlasting_(pel%C3%ADcula)	X	X	https://it.wikipedia.org/wiki/Tuck_Everlasting_-_Vivere_per_sempre	X	X	X
https://fr.wikipedia.org/wiki/Valeille_(Loire)	Valeille (Loire)	ca,de,en,es,eu,fr,it,sv,zh	https://en.wikipedia.org/wiki/Valeille	X	https://de.wikipedia.org/wiki/Valeille	https://sv.wikipedia.org/wiki/Valeille	https://zh.wikipedia.org/wiki/%E7%93%A6%E8%8E%B1%E8%80%B6	https://fr.wikipedia.org/wiki/Valeille_(Loire)	https://es.wikipedia.org/wiki/Valeille	X	X	https://it.wikipedia.org/wiki/Valeille	https://eu.wikipedia.org/wiki/Valeille	https://ca.wikipedia.org/wiki/Valeille	X
https://sv.wikipedia.org/wiki/Dave_Tippett	Dave Tippett	de,en,fi,fr,sv,zh	https://en.wikipedia.org/wiki/Dave_Tippett	https://fi.wikipedia.org/wiki/Dave_Tippett	https://de.wikipedia.org/wiki/Dave_Tippett	https://sv.wikipedia.org/wiki/Dave_Tippett	https://zh.wikipedia.org/wiki/%E6%88%B4%E5%A4%AB%C2%B7%E8%92%82%E7%9A%AE%E7%89%B9	https://fr.wikipedia.org/wiki/David_Tippett	X	X	X	X	X	X	X
https://fr.wikipedia.org/wiki/Adriana_Lisboa	Adriana Lisboa	ar,ca,de,en,es,fi,fr,sv	https://en.wikipedia.org/wiki/Adriana_Lisboa	https://fi.wikipedia.org/wiki/Adriana_Lisboa	https://de.wikipedia.org/wiki/Adriana_Lisboa	https://sv.wikipedia.org/wiki/Adriana_Lisboa	X	https://fr.wikipedia.org/wiki/Adriana_Lisboa	https://es.wikipedia.org/wiki/Adriana_Lisboa	https://ar.wikipedia.org/wiki/%D8%A3%D8%AF%D8%B1%D9%8A%D8%A7%D9%86%D8%A7_%D9%84%D9%8A%D8%B2%D8%A8%D9%88	X	X	X	https://ca.wikipedia.org/wiki/Adriana_Lisboa	X
https://sv.wikipedia.org/wiki/Vaux-en-Ami%C3%A9nois	Vaux-en-Amiénois	ca,de,en,es,eu,fr,it,sv,zh	https://en.wikipedia.org/wiki/Vaux-en-Ami%C3%A9nois	X	https://de.wikipedia.org/wiki/Vaux-en-Ami%C3%A9nois	https://sv.wikipedia.org/wiki/Vaux-en-Ami%C3%A9nois	https://zh.wikipedia.org/wiki/%E6%B2%83%E6%98%82%E7%BA%B3%E7%B1%B3%E8%80%B6%E5%8A%AA%E7%93%A6	https://fr.wikipedia.org/wiki/Vaux-en-Ami%C3%A9nois	https://es.wikipedia.org/wiki/Vaux-en-Ami%C3%A9nois	X	X	https://it.wikipedia.org/wiki/Vaux-en-Ami%C3%A9nois	https://eu.wikipedia.org/wiki/Vaux-en-Ami%C3%A9nois	https://ca.wikipedia.org/wiki/Vaux-en-Ami%C3%A9nois	X
https://sv.wikipedia.org/wiki/Amoncourt	Amoncourt	ca,de,en,es,eu,fr,it,sv,zh	https://en.wikipedia.org/wiki/Amoncourt	X	https://de.wikipedia.org/wiki/Amoncourt	https://sv.wikipedia.org/wiki/Amoncourt	https://zh.wikipedia.org/wiki/%E9%98%BF%E8%92%99%E5%BA%93%E5%B0%94	https://fr.wikipedia.org/wiki/Amoncourt	https://es.wikipedia.org/wiki/Amoncourt	X	X	https://it.wikipedia.org/wiki/Amoncourt	https://eu.wikipedia.org/wiki/Amoncourt	https://ca.wikipedia.org/wiki/Amoncourt	X
https://zh.wikipedia.org/wiki/%E8%81%8C%E4%B8%9A%E6%9D%80%E6%89%8B_(%E7%94%B5%E5%BD%B1)	职业杀手 (电影)	ca,de,en,es,fr,it,sv,zh	https://en.wikipedia.org/wiki/Hit_Man_(2023_film)	X	https://de.wikipedia.org/wiki/A_Killer_Romance	https://sv.wikipedia.org/wiki/Hit_Man_(film,_2023)	https://zh.wikipedia.org/wiki/%E8%81%8C%E4%B8%9A%E6%9D%80%E6%89%8B_(%E7%94%B5%E5%BD%B1)	https://fr.wikipedia.org/wiki/Hit_Man_(film,_2023)	https://es.wikipedia.org/wiki/Hit_Man_(pel%C3%ADcula_de_2023)	X	X	https://it.wikipedia.org/wiki/Hit_Man_-_Killer_per_caso	X	https://ca.wikipedia.org/wiki/Hit_Man._Assass%C3%AD_per_casualitat	X
https://zh.wikipedia.org/wiki/%E7%B4%84%E7%BF%B0%C2%B7%E8%8F%AF%E7%89%B9%E6%96%AF	約翰·華特斯	ar,ca,cs,de,en,es,eu,fi,fr,it,sv,zh	https://en.wikipedia.org/wiki/John_Waters	https://fi.wikipedia.org/wiki/John_Waters	https://de.wikipedia.org/wiki/John_Waters_(Regisseur)	https://sv.wikipedia.org/wiki/John_Waters	https://zh.wikipedia.org/wiki/%E7%B4%84%E7%BF%B0%C2%B7%E8%8F%AF%E7%89%B9%E6%96%AF	https://fr.wikipedia.org/wiki/John_Waters_(r%C3%A9alisateur)	https://es.wikipedia.org/wiki/John_Waters	https://ar.wikipedia.org/wiki/%D8%AC%D9%88%D9%86_%D9%88%D9%88%D8%AA%D8%B1%D8%B2	X	https://it.wikipedia.org/wiki/John_Waters_(regista_1946)	https://eu.wikipedia.org/wiki/John_Waters	https://ca.wikipedia.org/wiki/John_Waters	https://cs.wikipedia.org/wiki/John_Waters
https://en.wikipedia.org/wiki/Brothers_in_Arms_(album)	Brothers in Arms (album)	cs,de,en,es,eu,fi,fr,it,sv	https://en.wikipedia.org/wiki/Brothers_in_Arms_(album)	https://fi.wikipedia.org/wiki/Brothers_in_Arms_(albumi)	https://de.wikipedia.org/wiki/Brothers_in_Arms_(Album)	https://sv.wikipedia.org/wiki/Brothers_in_Arms_(musikalbum)	X	https://fr.wikipedia.org/wiki/Brothers_in_Arms_(album)	https://es.wikipedia.org/wiki/Brothers_in_Arms	X	X	https://it.wikipedia.org/wiki/Brothers_in_Arms_(album_Dire_Straits)	https://eu.wikipedia.org/wiki/Brothers_in_Arms	X	https://cs.wikipedia.org/wiki/Brothers_in_Arms_(album)
https://fr.wikipedia.org/wiki/Moshood_Abiola	Moshood Abiola	ca,de,en,eu,fi,fr,it,sv	https://en.wikipedia.org/wiki/Moshood_Abiola	https://fi.wikipedia.org/wiki/Moshood_Abiola	https://de.wikipedia.org/wiki/Moshood_Abiola	https://sv.wikipedia.org/wiki/Moshood_Abiola	X	https://fr.wikipedia.org/wiki/Moshood_Abiola	X	X	X	https://it.wikipedia.org/wiki/Moshood_Abiola	https://eu.wikipedia.org/wiki/Moshood_Abiola	https://ca.wikipedia.org/wiki/Moshood_Abiola	X
https://zh.wikipedia.org/wiki/%E5%9F%83%E9%BB%98%E8%8E%89%C2%B7%E8%B4%9D%E9%87%8C%E6%A0%BC%E4%BC%A6	埃默莉·贝里格伦	ar,de,en,fi,sv,zh	https://en.wikipedia.org/wiki/Emelie_Berggren	https://fi.wikipedia.org/wiki/Emelie_Berggren	https://de.wikipedia.org/wiki/Emelie_Berggren	https://sv.wikipedia.org/wiki/Emelie_Berggren	https://zh.wikipedia.org/wiki/%E5%9F%83%E9%BB%98%E8%8E%89%C2%B7%E8%B4%9D%E9%87%8C%E6%A0%BC%E4%BC%A6	X	X	https://ar.wikipedia.org/wiki/%D8%A5%D9%85%D9%8A%D9%84%D9%8A_%D8%A8%D9%8A%D8%B1%D8%BA%D8%B1%D9%8A%D9%86	X	X	X	X	X
https://fr.wikipedia.org/wiki/Les_Larmes_d%27un_homme	Les Larmes d'un homme	ar,ca,cs,de,en,es,fi,fr,it,sv	https://en.wikipedia.org/wiki/The_Man_Who_Cried	https://fi.wikipedia.org/wiki/Mies_joka_itki	https://de.wikipedia.org/wiki/In_st%C3%BCrmischen_Zeiten	https://sv.wikipedia.org/wiki/The_Man_Who_Cried	X	https://fr.wikipedia.org/wiki/Les_Larmes_d%27un_homme	https://es.wikipedia.org/wiki/The_Man_Who_Cried	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B1%D8%AC%D9%84_%D8%A7%D9%84%D8%B0%D9%8A_%D8%A8%D9%83%D9%89	X	https://it.wikipedia.org/wiki/The_Man_Who_Cried_-_L%27uomo_che_pianse	X	https://ca.wikipedia.org/wiki/Vides_furtives	https://cs.wikipedia.org/wiki/Mu%C5%BE,_kter%C3%BD_plakal
https://zh.wikipedia.org/wiki/%E6%9F%A5%E5%B0%94%E6%96%AF%C2%B7%E5%8D%A1%E7%B1%B3%E8%8E%B1%E9%87%8C	查尔斯·卡米莱里	ar,de,en,fi,fr,zh	https://en.wikipedia.org/wiki/Charles_Camilleri	https://fi.wikipedia.org/wiki/Charles_Camilleri	https://de.wikipedia.org/wiki/Charles_Camilleri	X	https://zh.wikipedia.org/wiki/%E6%9F%A5%E5%B0%94%E6%96%AF%C2%B7%E5%8D%A1%E7%B1%B3%E8%8E%B1%E9%87%8C	https://fr.wikipedia.org/wiki/Charles_Camilleri	X	https://ar.wikipedia.org/wiki/%D8%AA%D8%B4%D8%A7%D8%B1%D9%84%D8%B2_%D9%83%D8%A7%D9%85%D9%8A%D9%84%D8%B1%D9%8A	X	X	X	X	X
https://zh.wikipedia.org/wiki/%E6%97%A9%E5%B9%B4%E8%A1%B0%E8%80%81%E7%97%87%E5%80%99%E7%BE%A4	早年衰老症候群	ar,ca,cs,de,en,es,eu,fi,fr,hi,it,sv,zh	https://en.wikipedia.org/wiki/Progeria	https://fi.wikipedia.org/wiki/Progeria	https://de.wikipedia.org/wiki/Progerie	https://sv.wikipedia.org/wiki/Progeri	https://zh.wikipedia.org/wiki/%E6%97%A9%E5%B9%B4%E8%A1%B0%E8%80%81%E7%97%87%E5%80%99%E7%BE%A4	https://fr.wikipedia.org/wiki/Prog%C3%A9ria	https://es.wikipedia.org/wiki/Progeria	https://ar.wikipedia.org/wiki/%D8%B4%D9%8A%D8%AE%D9%88%D8%AE%D8%A9_%D9%85%D8%A8%D9%83%D8%B1%D8%A9	https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A5%8B%E0%A4%9C%E0%A5%87%E0%A4%B0%E0%A4%BF%E0%A4%AF%E0%A4%BE	https://it.wikipedia.org/wiki/Progeria	https://eu.wikipedia.org/wiki/Progeria	https://ca.wikipedia.org/wiki/Prog%C3%A8ria	https://cs.wikipedia.org/wiki/Progerie
https://en.wikipedia.org/wiki/Modern_pentathlon	Modern pentathlon	ar,ca,cs,de,en,es,eu,fi,fr,it,sv,zh	https://en.wikipedia.org/wiki/Modern_pentathlon	https://fi.wikipedia.org/wiki/Nykyaikainen_viisiottelu	https://de.wikipedia.org/wiki/Moderner_F%C3%BCnfkampf	https://sv.wikipedia.org/wiki/Modern_femkamp	https://zh.wikipedia.org/wiki/%E7%8F%BE%E4%BB%A3%E4%BA%94%E9%A0%85	https://fr.wikipedia.org/wiki/Pentathlon_moderne	https://es.wikipedia.org/wiki/Pentatl%C3%B3n_moderno	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AE%D9%85%D8%A7%D8%B3%D9%8A_%D8%A7%D9%84%D8%AD%D8%AF%D9%8A%D8%AB	X	https://it.wikipedia.org/wiki/Pentathlon_moderno	https://eu.wikipedia.org/wiki/Pentatloi_moderno	https://ca.wikipedia.org/wiki/Pentatl%C3%B3_modern	https://cs.wikipedia.org/wiki/Modern%C3%AD_p%C4%9Btiboj
https://zh.wikipedia.org/wiki/%E5%85%8B%E5%88%A9%E7%A6%8F%E5%BE%B7%C2%B7%E6%B2%99%E5%B0%94	克利福德·沙尔	ar,ca,cs,de,en,es,eu,fi,fr,it,sv,zh	https://en.wikipedia.org/wiki/Clifford_Shull	https://fi.wikipedia.org/wiki/Clifford_Glenwood_Shull	https://de.wikipedia.org/wiki/Clifford_Shull	https://sv.wikipedia.org/wiki/Clifford_G._Shull	https://zh.wikipedia.org/wiki/%E5%85%8B%E5%88%A9%E7%A6%8F%E5%BE%B7%C2%B7%E6%B2%99%E5%B0%94	https://fr.wikipedia.org/wiki/Clifford_Shull	https://es.wikipedia.org/wiki/Clifford_Glenwood_Shull	https://ar.wikipedia.org/wiki/%D9%83%D9%84%D9%8A%D9%81%D9%88%D8%B1%D8%AF_%D8%B4%D8%A7%D9%84	X	https://it.wikipedia.org/wiki/Clifford_Shull	https://eu.wikipedia.org/wiki/Clifford_Shull	https://ca.wikipedia.org/wiki/Clifford_Shull	https://cs.wikipedia.org/wiki/Clifford_Shull
https://en.wikipedia.org/wiki/Monterchi	Monterchi	ar,ca,de,en,es,eu,fr,it,sv,zh	https://en.wikipedia.org/wiki/Monterchi	X	https://de.wikipedia.org/wiki/Monterchi	https://sv.wikipedia.org/wiki/Monterchi	https://zh.wikipedia.org/wiki/%E8%92%99%E7%89%B9%E5%B0%94%E5%9F%BA	https://fr.wikipedia.org/wiki/Monterchi	https://es.wikipedia.org/wiki/Monterchi	https://ar.wikipedia.org/wiki/%D9%85%D9%88%D9%86%D8%AA%D9%8A%D8%B1%D9%83%D9%8A	X	https://it.wikipedia.org/wiki/Monterchi	https://eu.wikipedia.org/wiki/Monterchi	https://ca.wikipedia.org/wiki/Monterchi	X
https://zh.wikipedia.org/wiki/%E5%86%9B%E6%B0%91%E4%B8%A4%E7%94%A8	军民两用	ar,cs,de,en,fi,fr,it,zh	https://en.wikipedia.org/wiki/Dual-use_technology	https://fi.wikipedia.org/wiki/Kaksik%C3%A4ytt%C3%B6tuote	https://de.wikipedia.org/wiki/Dual-Use	X	https://zh.wikipedia.org/wiki/%E5%86%9B%E6%B0%91%E4%B8%A4%E7%94%A8	https://fr.wikipedia.org/wiki/Biens_et_technologies_%C3%A0_double_usage	X	https://ar.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85_%D9%85%D8%B2%D8%AF%D9%88%D8%AC	X	https://it.wikipedia.org/wiki/Prodotto_a_duplice_uso	X	X	https://cs.wikipedia.org/wiki/Dvoj%C3%AD_u%C5%BEit%C3%AD
https://fr.wikipedia.org/wiki/Isolobodon_portoricensis	Isolobodon portoricensis	en,es,eu,fi,fr,it,sv,zh	https://en.wikipedia.org/wiki/Puerto_Rican_hutia	https://fi.wikipedia.org/wiki/Isolobodon_portoricensis	X	https://sv.wikipedia.org/wiki/Isolobodon_portoricensis	https://zh.wikipedia.org/wiki/%E6%B3%A2%E5%A4%9A%E9%BB%8E%E5%90%84%E9%BC%A0	https://fr.wikipedia.org/wiki/Isolobodon_portoricensis	https://es.wikipedia.org/wiki/Isolobodon_portoricensis	X	X	https://it.wikipedia.org/wiki/Isolobodon_portoricensis	https://eu.wikipedia.org/wiki/Isolobodon_portoricensis	X	X
https://en.wikipedia.org/wiki/Canavanine	Canavanine	ca,de,en,es,fi,fr,it,zh	https://en.wikipedia.org/wiki/Canavanine	https://fi.wikipedia.org/wiki/Kanavaniini	https://de.wikipedia.org/wiki/Canavanin	X	https://zh.wikipedia.org/wiki/%E5%88%80%E8%B1%86%E8%83%BA%E9%85%B8	https://fr.wikipedia.org/wiki/Canavanine	https://es.wikipedia.org/wiki/Canavanina	X	X	https://it.wikipedia.org/wiki/Canavanina	X	https://ca.wikipedia.org/wiki/Canavanina	X
https://en.wikipedia.org/wiki/Richard_Layard,_Baron_Layard	Richard Layard, Baron Layard	ar,de,en,fi,fr,it,sv,zh	https://en.wikipedia.org/wiki/Richard_Layard,_Baron_Layard	https://fi.wikipedia.org/wiki/Richard_Layard	https://de.wikipedia.org/wiki/Richard_Layard	https://sv.wikipedia.org/wiki/Richard_Layard	https://zh.wikipedia.org/wiki/%E7%90%86%E6%9F%A5%C2%B7%E8%90%8A%E4%BA%9E%E5%BE%B7	https://fr.wikipedia.org/wiki/Richard_Layard	X	https://ar.wikipedia.org/wiki/%D8%A8%D9%8A%D8%AA%D8%B1_%D8%B1%D9%8A%D8%AA%D8%B4%D8%A7%D8%B1%D8%AF	X	https://it.wikipedia.org/wiki/Richard_Layard,_barone_Layard	X	X	X
https://fr.wikipedia.org/wiki/Occupation_du_Japon	Occupation du Japon	ar,ca,cs,de,en,es,fi,fr,it,sv,zh	https://en.wikipedia.org/wiki/Occupation_of_Japan	https://fi.wikipedia.org/wiki/Miehitetty_Japani	https://de.wikipedia.org/wiki/Besatzungszeit_in_Japan	https://sv.wikipedia.org/wiki/Ockupationen_av_Japan	https://zh.wikipedia.org/wiki/%E5%90%8C%E7%9B%9F%E5%9C%8B%E8%BB%8D%E4%BA%8B%E4%BD%94%E9%A0%98%E6%97%A5%E6%9C%AC	https://fr.wikipedia.org/wiki/Occupation_du_Japon	https://es.wikipedia.org/wiki/Ocupaci%C3%B3n_de_Jap%C3%B3n	https://ar.wikipedia.org/wiki/%D8%A7%D8%AD%D8%AA%D9%84%D8%A7%D9%84_%D8%A7%D9%84%D9%8A%D8%A7%D8%A8%D8%A7%D9%86	X	https://it.wikipedia.org/wiki/Occupazione_del_Giappone	X	https://ca.wikipedia.org/wiki/Ocupaci%C3%B3_del_Jap%C3%B3	https://cs.wikipedia.org/wiki/Spojeneck%C3%A1_okupace_Japonska
https://zh.wikipedia.org/wiki/%E7%93%A6%E7%9B%A7%E6%96%AF	瓦盧斯	ar,ca,cs,de,en,es,eu,fi,fr,it,sv,zh	https://en.wikipedia.org/wiki/Publius_Quinctilius_Varus	https://fi.wikipedia.org/wiki/Publius_Quinctilius_Varus	https://de.wikipedia.org/wiki/Publius_Quinctilius_Varus	https://sv.wikipedia.org/wiki/Publius_Quinctilius_Varus	https://zh.wikipedia.org/wiki/%E7%93%A6%E7%9B%A7%E6%96%AF	https://fr.wikipedia.org/wiki/Varus	https://es.wikipedia.org/wiki/Publio_Quintilio_Varo	https://ar.wikipedia.org/wiki/%D8%A8%D9%88%D8%A8%D9%84%D9%8A%D9%88%D8%B3_%D9%83%D9%88%D9%8A%D9%86%D9%83%D8%AA%D9%8A%D9%84%D9%8A%D9%88%D8%B3_%D9%81%D8%A7%D8%B1%D9%88%D8%B3	X	https://it.wikipedia.org/wiki/Publio_Quintilio_Varo	https://eu.wikipedia.org/wiki/Varo	https://ca.wikipedia.org/wiki/Publi_Quintili_Var_(c%C3%B2nsol_13_aC)	https://cs.wikipedia.org/wiki/Publius_Quinctilius_Varus
https://zh.wikipedia.org/wiki/%E6%B3%B0%E5%A1%94%E6%BA%AB%E7%9C%81	泰塔溫省	ar,ca,de,en,es,fi,fr,it,sv,zh	https://en.wikipedia.org/wiki/Tataouine_Governorate	https://fi.wikipedia.org/wiki/Tataouine_(kuvernementti)	https://de.wikipedia.org/wiki/Gouvernement_Tataouine	https://sv.wikipedia.org/wiki/Tataouine_(guvernement)	https://zh.wikipedia.org/wiki/%E6%B3%B0%E5%A1%94%E6%BA%AB%E7%9C%81	https://fr.wikipedia.org/wiki/Gouvernorat_de_Tataouine	https://es.wikipedia.org/wiki/Gobernaci%C3%B3n_de_Tataouine	https://ar.wikipedia.org/wiki/%D9%88%D9%84%D8%A7%D9%8A%D8%A9_%D8%AA%D8%B7%D8%A7%D9%88%D9%8A%D9%86	X	https://it.wikipedia.org/wiki/Governatorato_di_Tataouine	X	https://ca.wikipedia.org/wiki/Governaci%C3%B3_de_Tataouine	X
https://fr.wikipedia.org/wiki/Ethel_Smyth	Ethel Smyth	ar,ca,cs,de,en,es,eu,fi,fr,it,sv,zh	https://en.wikipedia.org/wiki/Ethel_Smyth	https://fi.wikipedia.org/wiki/Ethel_Smyth	https://de.wikipedia.org/wiki/Ethel_Smyth	https://sv.wikipedia.org/wiki/Ethel_Smyth	https://zh.wikipedia.org/wiki/%E5%9F%83%E5%A1%9E%E5%B0%94%C2%B7%E5%8F%B2%E5%AF%86%E6%96%AF_(%E4%BD%9C%E6%9B%B2%E5%AE%B6)	https://fr.wikipedia.org/wiki/Ethel_Smyth	https://es.wikipedia.org/wiki/Ethel_Smyth	https://ar.wikipedia.org/wiki/%D8%A5%D8%AB%D9%8A%D9%84_%D8%B3%D9%85%D9%8A%D8%AB	X	https://it.wikipedia.org/wiki/Ethel_Smyth	https://eu.wikipedia.org/wiki/Ethel_Smyth	https://ca.wikipedia.org/wiki/Ethel_Smyth	https://cs.wikipedia.org/wiki/Ethel_Smyth
